,smiles,logP
2711,CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.71
2712,COc1cccc(OC)c1O,1.15
2713,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.23
2714,Clc1ccc(Cl)c(NC2=NCCN2)c1,2.04
2715,Cc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C,2.06
2716,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.07
2717,CC[C@@H]1CCCCN1C(=O)COc1cccc2c1CCN(Cc1ccc(Cl)cc1)C2=O,5.23
2718,c1cncc(CCN2CCCCC2)c1,1.66
2719,COC(=O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],4.21
2720,COc1ccc(C=NNP(=O)(N2CC2)N2CC2)cc1,0.42
2721,COC(=O)c1cccc(N=NN(C)C)c1,3.12
2722,O=CNc1ccc(F)cc1,1.27
2723,CC(=O)Nc1cc(C)c(O)c(C)c1,1.11
2724,CCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,6.68
2725,Oc1cc(Cl)cc(Cl)c1,3.62
2726,CC1(C)SC2C(NC(=O)CCOc3ccccc3)C(=O)N2C1C(=O)O,2.28
2727,CC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(N)=O,-0.26
2728,C(=NN1CCCCC1)c1ccccc1,3.04
2729,Cc1ccc(NC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1C,3.9
2730,O=C(O)COc1cccc(Cl)c1,2.03
2731,CC(=O)NN,-1.58
2732,CCOC(=O)c1ccoc1,1.78
2733,CC1(C)CCCC(C)(C)N1N=O,2.49
2734,O=C(O)c1cc(O)cc(O)c1,0.86
2735,CNC(=O)Oc1ccc(I)cc1,2.46
2736,O=C(O)c1c(Br)cccc1Br,3.58
2737,OCc1ccccc1O,0.73
2738,CCOC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,2.67
2739,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03
2740,OCCCn1nnc2ccccc21,0.91
2741,C1C2CC3CC1CC(C2)C3,4.24
2742,CCCCCOC(C)=O,2.3
2743,OCC1CC(F)C(n2cnc3c(Cl)ncnc32)O1,0.32
2744,CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.9
2745,CCN(C)C,0.7
2746,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.14
2747,N#Cc1cccc(OC(=O)CNC(=O)c2ccccc2)c1,2.11
2748,CCNC(=O)C(NC(=O)CNC(=O)c1ccccc1)C(C)C,1.05
2749,CNCCO,-0.94
2750,CCCCN=C1CC(=O)c2ccccc2C1=O,3.11
2751,Cc1ccc(-c2cc(=S)ss2)cc1,4.26
2752,Cc1[nH]c(Br)nc1[N+](=O)[O-],0.86
2753,CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)CC(C)(C)N1,0.55
2754,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-0.04
2755,CN1C(N=c2[nH]cc([N+](=O)[O-])s2)=NCC1(C)C,2.35
2756,COc1cccc(C(=O)NC2CCN(Cc3ccc(F)cc3)CC2)c1OC,2.87
2757,O=C(NC(CO)C(O)c1ccc(Br)cc1)C(Cl)Cl,1.87
2758,CCOP(=O)(CC)Sc1ccccc1,2.11
2759,Cc1cc(=O)oc2cc(C3OC(C(=O)O)C(O)C(O)C3O)ccc12,-0.39
2760,COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,1.98
2761,CC(=O)c1cn(C)c2ccccc12,1.95
2762,O=C(CN1CCCCC1)NCc1ccccc1,2.27
2763,NC(=O)NS(=O)(=O)c1ccccc1,0.28
2764,O=C(OCCN1C(=O)c2ccccc2C1=O)C1C[C@H](O)CN1S(=O)(=O)c1ccc(Cl)cc1,3.65
2765,NCCCCc1cccnc1,0.88
2766,O=[N+]([O-])c1ccccc1OC1OC(CO)C(O)C(O)C1O,-0.78
2767,N=c1[nH]cc(Cc2ccc3c(c2)OCO3)c(=N)[nH]1,1.51
2768,COc1cccc(C=CC(C)=O)c1,2.27
2769,CCOS(=O)(=O)c1cccc2c1C(C)(C)CO2,2.41
2770,COc1cc(-n2[nH]c(C)cc2=O)nc(C)n1,0.72
2771,NC(=O)c1ccccc1[N+](=O)[O-],-0.12
2772,CCOC(=O)C(CC)n1nnc2ccccc21,2.34
2773,NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,2.48
2774,CCOc1cccc(NC(=O)OC)c1,2.31
2775,CCCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,4.42
2776,O=[N+]([O-])CC1=NCCN1Cc1cccnc1,-1.02
2777,CN(C)CCC=Cc1cccnc1,1.68
2778,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,1.76
2779,COc1ccc(NC(=O)NN)cc1,0.17
2780,CC(C)(C)c1ccccc1,4.11
2781,COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,1.42
2782,COc1ccc(CCCC(=O)O)cc1,2.33
2783,CCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,5.9
2784,COc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,1.35
2785,CN(C)c1ccccn1,1.65
2786,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)(C)C,-0.67
2787,N#CC(Br)(Br)C(N)=O,0.82
2788,CCOCCOCCOCC,0.39
2789,CCCCCCOC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,0.71
2790,CC(=O)NNC(=O)Nc1cccc([N+](=O)[O-])c1,0.67
2791,CC(C)SC1OC(CO)C(O)C(O)C1O,-1.26
2792,C#CCn1cncc1[N+](=O)[O-],0.52
2793,O=NN1CCCCC1,0.36
2794,O=NN(CCCl)C(=O)NC1CC2CCC1C2,2.98
2795,Nc1ccc(S(=O)(=O)N=c2[nH]cc(Br)cc2Br)cc1,2.74
2796,CC(CC(=O)O)c1ccccc1,2.18
2797,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,4.97
2798,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,3.05
2799,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,-0.13
2800,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,8.2
2801,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.51
2802,O=C(Cc1coc2cc3c(cc12)CCC3)OC1CCCCC1=O,4.43
2803,CC(=O)c1sc(S(C)=O)c(-c2ccc(Cl)cc2)c1N,3.18
2804,CC(C)CN1C(=O)C(=O)c2ccccc2C1=O,2.08
2805,CCOC(=O)C(C#N)=Cc1ccccc1,2.43
2806,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,4.12
2807,CCCCCc1cc(S(=O)(=O)O[Na])c2ccccc(OC)c1-2,-0.05
2808,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)CC)C(C)C)C(C)C)C(C)C,-0.89
2809,Cc1cc(NC(N)=O)ccc1Br,2.49
2810,COc1ccccc1N1CCN(CCN=C(N)C2CCCCC2)CC1,3.4
2811,CCOC(=O)c1cncc(C)n1,0.51
2812,c1cncc(CN2CCCCC2)c1,1.49
2813,COc1cccc(C=O)c1,1.71
2814,CC(Oc1ccc(F)cc1F)C(=O)c1cn(-c2ccc(OC(F)(F)F)cc2)nn1,5.83
2815,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,3.95
2816,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,5.07
2817,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,3.83
2818,O=C(OCc1c(F)cccc1Cl)c1cccc(S(=O)(=O)N2CCCC2)c1,4.22
2819,COCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,-0.49
2820,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,3.72
2821,C1COCO1,-0.37
2822,c1ccc(COc2ccccc2)cc1,3.79
2823,NCC(=O)NC(Cc1ccccc1)C(=O)[O-],-0.56
2824,CCCCNC(=O)n1c(=NC(=O)OC)[nH]c2ccccc21,2.12
2825,CON(C)C(=O)Nc1ccc(F)cc1,1.46
2826,COc1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,2.93
2827,CN(C)CCNC(=O)c1ccccc1,1.1
2828,O=C1C=NC(c2ccccc2)c2cc(Br)ccc2N1,3.11
2829,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,-1.71
2830,CCCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCCC)C1O,3.58
2831,CCOC(=O)C(=Cc1cccc(F)c1)C(C)=O,2.46
2832,c1ccc2c(c1)CCCC2,3.49
2833,CC(C)(C)c1ccc(C(N)=O)cc1,2.51
2834,CC(C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O,6.3
2835,Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,7.13
2836,CC(C)C(C#N)c1ccccc1,2.33
2837,Clc1ccc(-c2ccc(Cl)cc2)cc1,5.23
2838,COc1cc(C)c2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2,2.96
2839,CN(C)P(=O)(N1CCCC1)N1CCCC1,1.88
2840,N=C(N)N=Nc1ccc(NNC(N)=S)cc1,1.23
2841,COC(=O)Cn1cnc([N+](=O)[O-])n1,-0.38
2842,O=C(O)CNC(=O)c1ccccc1O,0.95
2843,CCCCCCCCCCCCn1cc(C(O)OC)cc1O,4.0
2844,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.51
2845,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NC(CO)c1ccccc1,2.89
2846,CN(C)c1nc(Cl)nc(N(C)C)n1,2.31
2847,CCCOP(=O)(OCCC)OCCC,1.87
2848,CCCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(CC)C1,3.21
2849,CC(C)c1ccccc1,3.66
2850,CC(C(=O)NCCO)n1ccnc1[N+](=O)[O-],-1.16
2851,CCC(=O)c1ccc(OC(=O)NC)cc1,1.55
2852,O=CC=Cc1ccco1,1.15
2853,CCCCCCCCN,2.9
2854,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,3.3
2855,COCCN(CCOC)C(=O)COC(=O)c1ccccc1,1.28
2856,CC1CCC(C)N1N=O,0.86
2857,N=C(N)c1ccccc1,0.65
2858,CC1(C)CC(N)CC(C)(C)N1O,0.56
2859,COCCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.01
2860,CCOCCCl,0.98
2861,N#CCc1nc(-c2ccc3c(c2)OCCO3)cs1,2.92
2862,CCOP(=S)(OCC)Oc1cccc(F)n1,3.51
2863,O=c1nc(N=CN2CCOCC2)ccn1C1CC(F)C(CO)O1,-0.68
2864,Cc1ccc(NC2=NCCN2)c(C)c1,1.79
2865,N#Cc1cccc(F)c1,1.47
2866,CC(C)NC(=O)COC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,3.78
2867,COCc1ccccc1NC(=O)OCCN1CCCCC1,2.2
2868,O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1O,5.49
2869,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,2.58
2870,NC(=O)CBr,-0.52
2871,CCCCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-0.05
2872,Cc1[nH]cnc1[N+](=O)[O-],0.23
2873,CCOC(=O)n1cc(F)c(=O)[nH]c1=O,-0.17
2874,Cc1cc(=O)oc2cc(OC(C)C)ccc12,3.33
2875,Cc1cccc2cc[nH]c12,2.56
2876,NS(=O)(=O)c1ccc(SCCO)cc1,0.36
2877,CC(C)NNC(=O)COc1cccc(Cl)c1,1.91
2878,CCc1c(O)c(=O)ccn1C,-0.2
2879,CC(C(=O)O)c1ccc(-c2nc3c(s2)CCCC3)cc1,4.41
2880,CCCCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,3.32
2881,OCCCNc1ccccc1,0.57
2882,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,3.9
2883,Cc1cccc(OCC(=O)O)c1,1.78
2884,CC(C)(O)C(=O)Nc1ccc(Cl)cc1,2.0
2885,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.11
2886,C=CCCCCCCC,5.15
2887,Clc1cc(Cl)c(Cl)c(Cl)c1,4.56
2888,ClC1=C(Cl)C2C(C1Cl)C1(Cl)C(Cl)C(Cl)C2(Cl)C1(Cl)Cl,6.08
2889,CCCC(C)(COC(N)=O)COC(N)=O,0.7
2890,N#Cc1ccc(NC(=O)N=C(N)N)cc1Cl,1.9
2891,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,5.19
2892,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)C(C)C)OC1=O,2.85
2893,CSCS(=O)CC(C)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-0.7
2894,CC(C)N=c1nc(SC(F)F)[nH]c(=NC(C)C)[nH]1,4.25
2895,CN(NC(=S)Nc1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,2.68
2896,CCCCCN,1.49
2897,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.9
2898,Cn1c(=O)[nH]c2c(ncn2CCOc2ccc(Br)cc2)c1=N,1.73
2899,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,5.07
2900,O=C(O[Na])C1CC1C#Cc1ccccc1,-0.61
2901,CCNC(=O)c1cc(Cl)cc(C)c1O,3.55
2902,COc1ccc([C@@H]2[C@@H]3CCCC=C3C(C#N)C(=N)C2(C#N)C#N)cc1COCC(F)(F)F,5.5
2903,c1ccc(-n2cccc2)cc1,3.08
2904,CCOC(=O)CC(=O)CCc1ccccc1,2.52
2905,O=S1(=O)N=C(C(F)(F)F)Nc2cc(Cl)ccc21,1.65
2906,O=c1cc(-c2ccccc2)oc2cccc(O)c12,4.3
2907,CCCCc1nc(C#N)c(C#N)nc1Cl,2.89
2908,O=C(OCc1ccccc1)n1c(=O)[nH]cc(F)c1=O,1.42
2909,CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.09
2910,NCc1ccncc1,-0.38
2911,Cc1cc(C)ncn1,0.62
2912,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,4.21
2913,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.1
2914,CC(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.65
2915,Cc1ccccc1-n1c(O)ccc1O,0.29
2916,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-2.0
2917,CCCCc1c(C)[nH]c(N(C)C)nc1=O,1.9
2918,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,4.91
2919,CCCCCCCCCCCCc1ccccc1,8.65
2920,CC(=O)NNC(=O)Nc1ccc(F)cc1,0.45
2921,CCCCC(C)n1nc2ccccc2n1,3.78
2922,COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,2.23
2923,Cc1c(Cl)c(Cl)c(C(C)C)c(Cl)c1Cl,6.8
2924,O=C(Cc1ccccc1)NCCNCC(O)COc1ccccc1,0.63
2925,CCNC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.83
2926,CC(=O)Oc1ccccc1F,1.76
2927,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,5.78
2928,O=C1Nc2cc(C(=O)NC3CC3)ccc2S/C1=C\c1ccccc1,4.32
2929,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccs3)cc2)cc1)c1cccs1,4.46
2930,CC(C)(C)C(COc1ccc(I)cc1)OC(=O)n1ccnc1,4.3
2931,CN(C)/N=N/c1cccc(C(F)(F)F)c1,3.78
2932,CC(=O)Nc1cccc(Br)c1,2.31
2933,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,3.12
2934,CN(C)c1ccncc1,1.34
2935,COC(=O)c1cccc(Cl)c1,2.85
2936,CCN(C(=O)Cn1c(O)c2c(c1O)CCCC2)c1nnc(-c2ccc(Cl)cc2)s1,4.91
2937,CCN(CC)C(=O)COC(=O)C(C)c1ccc2cc(OC)ccc2c1,3.32
2938,CC(C)COC(=O)c1cc(O)c(O)c(O)c1,2.46
2939,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccn3)c2s1,0.95
2940,Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,6.75
2941,CCN(C(=O)SCc1ccccc1)C(C)C(C)C,4.6
2942,C=CCOc1cccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nnc(C)s2)c1,4.52
2943,Nc1ccc(S(=O)(=O)c2ccccc2)cc1,1.76
2944,OC(c1ccccc1)C(O)c1ccccc1,1.91
2945,CCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,3.89
2946,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccccc1,0.96
2947,CCCc1ccccc1OC(=O)NC,2.4
2948,OCC1CCC(n2cnc3c(Br)ncnc32)O1,0.35
2949,c1ccc2c(c1)OCO2,2.08
2950,N#Cc1ccc(C#N)cc1,0.93
2951,O=c1[nH]c(=O)c2ccccc2[nH]1,0.77
2952,CCNc1cccc(NC(=O)Cc2ccccc2)c1,2.59
2953,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,6.37
2954,CC(C)C(NC(=O)C(N)CC(N)=O)C(=O)O,-1.85
2955,CC(=O)NC(CCCN=C(N)N)C(N)=O,-2.84
2956,CCCCCOC(=O)c1ccc(S(N)(=O)=O)cc1,2.71
2957,O=S(=O)(Nc1ccccc1)C(F)F,1.95
2958,C#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.54
2959,CCC(=O)C1(c2cccc(OC(=O)CC(C)(C)C)c2)CCN(C)CC1,3.17
2960,CC(C)=CC1C(C(=O)OCc2cccc([N+](=O)[O-])c2)C1(C)C,5.2
2961,C1CNCCN1,-1.5
2962,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,6.98
2963,O=C(CCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)NCCc1ccccc1,1.29
2964,c1ccc(N2CCNCC2)nc1,0.74
2965,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.17
2966,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.66
2967,NC(=O)CCn1nc2ccccc2n1,0.66
2968,CC(=O)NC(Cc1ccccc1)C(N)=O,-0.04
2969,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,6.63
2970,Cn1ccc(=O)c(O)c1,-0.7
2971,CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,5.24
2972,COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.84
2973,COP(=O)(NC(C)=O)SC,-0.85
2974,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccc([N+](=O)[O-])cc3)c2s1,3.29
2975,N=c1cc[nH]cn1,-0.25
2976,O=C(Nc1ccccc1)C(F)(F)F,2.21
2977,CNC(=O)ON=C(CSC)C(C)(C)C,2.75
2978,CS(=O)c1cccs1,0.91
2979,Cc1cc2n(c1C(=O)c1ccc(Cl)cc1)CCC2C(=O)O,3.6
2980,Clc1cccc2c1Oc1ccccc1O2,4.75
2981,O=[N+]([O-])c1[nH]cnc1Cl,0.78
2982,N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],1.24
2983,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,4.31
2984,Oc1ccc2ncccc2c1,1.8
2985,COC(=O)c1ccccc1C(=O)O,1.13
2986,C=C1C(=O)OC2C1CCC(C)C1(O)CCC(=O)C21C,0.83
2987,Cc1nonc1C,0.71
2988,Cc1ccc2c(C)cccc2c1,4.44
2989,Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,-1.16
2990,O=C(NP(=O)(N1CC1)N1CC1)c1cccc(Br)c1,1.43
2991,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.34
2992,CC(=O)Nc1cccnc1,0.41
2993,O=[N+]([O-])CCO,-0.42
2994,c1cnc2nccnc2c1,-0.04
2995,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)CC(O)N(C)CCOC)OC1=O,2.45
2996,O=C1C=C(N2CCCC2)C(=O)c2ccccc21,2.89
2997,Cc1ccccc1C(=N)c1ccccc1C,3.31
2998,CC(C)C(=O)NCCNCC(O)COCC=Cc1ccccc1,0.51
2999,c1ccc(SCc2ccc(CCCN3CCOCC3)cc2)cc1,3.62
3000,C#CCCCC,2.73
3001,O=c1cn[nH]c2ccccc12,0.82
3002,CC=CC=CC(=O)O,1.33
3003,COC(=O)C1(S(=O)(=O)c2ccccc2)CC1,1.43
3004,CN(C)C(=O)Cc1ccsc1,0.65
3005,CC(=O)OCC1OC(n2ccc(=N)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,-0.8
3006,CC(=O)Nc1cccc(N(C)C)c1,1.29
3007,CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(=O)CC21C,2.45
3008,Cc1cc(C)[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1,0.89
3009,CNC(=O)Oc1ccc(N(C)C)c(C)c1,1.9
3010,Cc1nc(C#Cc2cccnc2)cs1,2.1
3011,CCCCCCN(CCCCCC)C(=O)COC(=O)c1ccccc1,6.53
3012,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,3.34
3013,COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,0.66
3014,c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.8
3015,CC(C)(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.68
3016,CCC(=O)NN,-1.0
3017,Oc1ccc2c(c1)CCCC2,2.9
3018,CCCC(=O)OCn1cc2c(=O)n(COC(=O)CCC)cnc2n1,1.6
3019,COC(=O)c1cc(C)ccc1C1=NC(=O)C(C)(C(C)C)N1,1.68
3020,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,6.31
3021,CN(C)C(=S)Nc1ccccc1,1.04
3022,c1ccc2c(c1)OCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCO2,1.8
3023,Cc1cc(Br)cc(C(=O)NC(C)C)c1O,4.19
3024,NC(=O)Cn1nc2ccccc2n1,0.28
3025,C=Nc1cccc2c(O)c3ccccc3c(O)c12,4.1
3026,NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,-0.72
3027,O=C(O)CCCCN1C(=O)C=CC1=O,0.6
3028,Cc1cc(C)cc(C2C(=O)c3ccccc3C2=O)c1,4.02
3029,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,3.65
3030,O=C1C=C(N2CC2)C(=O)C=C1N1CC1,0.18
3031,O=C(N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F)c1ccccc1,0.73
3032,CC(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,-0.71
3033,O=[N+]([O-])C=Cc1ccc(Cl)cc1Cl,3.26
3034,NC(=O)C(=Cc1cccc(F)c1)C(N)=O,0.1
3035,Nc1ccc2nccnc2c1,0.9
3036,CC(=O)Nc1ccc(O)c(C)c1,0.79
3037,Cc1ccc2nc3sc(=O)sc3nc2c1,3.78
3038,O=C1C=CC(=NBr)C=C1,1.12
3039,Oc1cc2ccccc2cc1O,2.24
3040,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,0.52
3041,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,-1.34
3042,COc1cccc(C(N)=O)c1,0.85
3043,NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.33
3044,O=C(O)CO,-1.11
3045,CC(=O)c1ccc[nH]1,0.93
3046,CSCCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.76
3047,CCCSc1nc2c(c(=O)n1-c1ccc(Br)cc1)SCC2,4.61
3048,CCCCNCc1ccccc1,2.59
3049,CCC(C(=O)OCCc1ccccc1)C(CO)Cc1cncn1C,2.31
3050,CN(CCN)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,0.65
3051,Cc1cccc(C(=O)N(C(C)C)C(C)C)c1,3.0
3052,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,5.2
3053,CC(=O)Nc1cccc(N=NN(C)C)c1,1.61
3054,O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,3.35
3055,C=COCC,1.04
3056,Cc1cccc([N+](=O)[O-])c1C(=O)NC(=O)Nc1ccc(Cl)cc1,3.75
3057,CCCCCCN1CCCC1=O,2.6
3058,CCCCCCSC1=C(C#N)C(c2cccs2)C(C(=O)Nc2ccccc2OC)C(C)=N1,6.28
3059,CCCC(CCC)(NC(C)=O)C(N)=O,0.75
3060,Clc1ccc(Cn2cncn2)cc1,1.84
3061,CCOC(=O)Cn1cnc(I)c1[N+](=O)[O-],0.93
3062,CC(C)C(=O)c1ccccc1,2.73
3063,Cn1c(=O)[nH]c(=O)c2c1[nH]c(=O)n2C,-1.33
3064,O=c1[nH]c(O)c(Cc2ccccc2)s1,1.98
3065,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,7.05
3066,CCO[PH](=O)(=O)Cc1ccc(S(C)(=O)=O)cc1,-0.4
3067,Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,6.22
3068,CC(=O)OC=C1CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,-0.44
3069,CCCCCCCc1nn[nH]n1,2.01
3070,CCOC(O)c1c[nH]c(=O)cc1C(O)OCC,0.17
3071,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)N=CN2,-0.7
3072,O=C1c2ccccc2C(=O)N1c1ccccc1C(F)(F)F,3.55
3073,CNC(=S)NC,-0.24
3074,c1cncc(C2CCCN2)c1,0.17
3075,CCCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.56
3076,NNc1ccc(Br)cc1,1.39
3077,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2cnccn2c1C(=O)c1ccc(C)cc1,3.93
3078,CCn1c(=O)[nH]c(=O)c2[nH]cnc21,-0.11
3079,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,3.4
