,smiles,logP,logD
4867,CCOC1OC2OC3(C)CCC4C(C)C(O)CC(C1C)C24OO3,2.14,
4868,CCOC1OC2OC3(C)CCC4C(C)C(OC5OC(C(=O)O)C(O)C(O)C5O)CC(C1C)C24OO3,0.61,
4869,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.89,
4870,CCOC1OC2OC3(C)CCC4C(CO)CCC(C1C)C24OO3,2.08,
4871,CCOC1OC2OC3(C)CCC4C(COC5OC(C(=O)O)C(O)C(O)C5O)CCC(C1C)C24OO3,1.05,
4872,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7,
4873,CCOC=O,0.23,
4874,CCOCC,0.89,
4875,CCOCC(N)C(=O)O,-2.51,
4876,CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.04,
4877,CCOCC(O)Cn1cnc([N+](=O)[O-])n1,-0.07,
4878,CCOCC1CO1,0.36,
4879,CCOCCCl,0.98,
4880,CCOCCCn1ccc(=O)c(O)c1C,0.12,
4881,CCOCCCn1ccc(=O)c(O)c1CC,0.72,
4882,CCOCCN(CCOCC)CC(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,5.76,
4883,CCOCCN(CCOCC)N=O,0.79,
4884,CCOCCNCC(O)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,2.25,
4885,CCOCCO,-0.32,
4886,CCOCCOC(=O)C(C#N)C(=NCc1ccc(Cl)cc1)C(C)C,4.05,
4887,CCOCCOC(=O)C(C#N)C(CC)=NCc1ccc([N+](=O)[O-])cc1,2.64,
4888,CCOCCOC(=O)C(C#N)C(CC)=Nc1ccc(N)cc1,2.27,
4889,CCOCCOC(=O)C(C#N)C(CC)=Nc1ccc([N+](=O)[O-])cc1,2.6,
4890,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,4.33,
4891,CCOCCOC(=O)C(C)n1cnc2sc3c(c2c1=O)CC[C@H](C)C3,4.25,
4892,CCOCCOC(=O)C1=C(C)N=C2CCCC(=O)C2[C@@H]1c1ccc(C)cc1,3.89,
4893,CCOCCOCC,0.66,
4894,CCOCCOCCO,-0.54,
4895,CCOCCOCCOCC,0.39,
4896,CCOCCOCCOP(=O)(N1CC1)N1CC1,0.1,
4897,CCOCCOCCOP(=S)(N1CC1)N1CC1,0.38,
4898,CCOCCn1ccnc1[N+](=O)[O-],0.53,
4899,CCOCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-1.1,
4900,CCOCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.4,
4901,CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.03,
4902,CCOCOCC,0.84,
4903,CCOCOc1ccc(C(=O)Nc2cccc(Cl)c2Cl)cc1,4.3,
4904,CCOCc1c(C)cc(C)c([C@H]2c3c(C)n[nH]c3OC(=N)C2C#N)c1C,4.09,
4905,CCOCc1cc(=O)c(O)co1,-0.38,
4906,CCOCc1ccccc1,2.16,
4907,CCOCc1ccccc1NC(=O)OCCN1CCCCC1,2.72,
4908,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,4.83,
4909,CCON1C(=O)CC2(CCCC2)C1=O,1.26,
4910,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,4.46,
4911,CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,3.73,
4912,CCOP(=O)(C#N)N(C)C,0.38,
4913,CCOP(=O)(CC)OCC,0.66,
4914,CCOP(=O)(CC)SCCSCC,2.03,
4915,CCOP(=O)(CC)Sc1ccccc1,2.11,
4916,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCCC1=O,3.0,
4917,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,3.5,
4918,CCOP(=O)(Cc1ccc(CP(=O)(OCC)OCC)o1)OCC,3.25,
4919,CCOP(=O)(N1CC1(C)C)N1CC1(C)C,1.02,
4920,CCOP(=O)(N=C1SCC(C)S1)OCC,1.04,
4921,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.23,
4922,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,2.5,
4923,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,3.81,
4924,CCOP(=O)(OCC)OCC,0.8,
4925,CCOP(=O)(OCC)Oc1c(Cl)cc(SC)cc1Cl,3.72,
4926,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,2.07,
4927,CCOP(=O)(OCC)Oc1ccc(SC)c(C)c1,3.28,
4928,CCOP(=O)(OCC)Oc1ccc(SC)c(Cl)c1,2.94,
4929,CCOP(=O)(OCC)Oc1ccc(SC)cc1,2.79,
4930,CCOP(=O)(OCC)Oc1ccc(SC)cc1C,3.21,
4931,CCOP(=O)(OCC)Oc1ccc(SC)cc1Cl,3.05,
4932,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.98,
4933,CCOP(=O)(OCC)Oc1ccccc1,1.64,
4934,CCOP(=O)(OCC)SCS(=O)(=O)C(C)(C)C,2.76,
4935,CCOP(=O)(OCC)SCS(=O)(=O)CC,1.98,
4936,CCOP(=O)(OCC)SCS(=O)C(C)(C)C,2.66,
4937,CCOP(=O)(OCC)SCS(=O)CC,1.78,
4938,CCOP(=O)(OCC)SCSCC,2.07,
4939,CCOP(=O)(OCC)SCc1ccccc1,3.21,
4940,CCOP(=O)(OCC)SCn1nnc2ccccc2c1=O,1.63,
4941,CCOP(=O)(ON=C(C#N)c1ccccc1)N(C)C,3.29,
4942,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)C(C)(C)C,2.4,
4943,CCOP(=O)(SC(C)CC)N1CCSC1=O,1.68,
4944,CCOP(=O)(SC(C)CC)SC(C)CC,3.9,
4945,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,3.48,
4946,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5.23,
4947,CCOP(=S)(CC)Sc1ccccc1,3.94,
4948,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.12,
4949,CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],4.62,
4950,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,3.48,
4951,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.59,
4952,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,4.39,
4953,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99,
4954,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,3.73,
4955,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.81,
4956,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,4.85,
4957,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,6.15,
4958,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,3.2,
4959,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,5.14,
4960,CCOP(=S)(OCC)Oc1ccc(N)cc1,2.6,
4961,CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,2.56,
4962,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,2.23,
4963,CCOP(=S)(OCC)Oc1ccc(SC)c(Cl)c1,5.06,
4964,CCOP(=S)(OCC)Oc1ccc(SC)cc1,4.16,
4965,CCOP(=S)(OCC)Oc1ccc(SC)cc1C,4.16,
4966,CCOP(=S)(OCC)Oc1ccc(SC)cc1Cl,4.4,
4967,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.83,
4968,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,4.13,
4969,CCOP(=S)(OCC)Oc1cccc(F)n1,3.51,
4970,CCOP(=S)(OCC)Oc1ccccc1,3.46,
4971,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,4.44,
4972,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96,
4973,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.82,
4974,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,3.34,
4975,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.69,
4976,CCOP(=S)(OCC)SCCS(=O)(=O)CC,1.87,
4977,CCOP(=S)(OCC)SCCS(=O)CC,1.73,
4978,CCOP(=S)(OCC)SCCSCC,4.02,
4979,CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,2.48,
4980,CCOP(=S)(OCC)SCS(=O)(=O)CC,1.99,
4981,CCOP(=S)(OCC)SCS(=O)C(C)(C)C,2.21,
4982,CCOP(=S)(OCC)SCS(=O)CC,1.78,
4983,CCOP(=S)(OCC)SCSC(C)(C)C,4.48,
4984,CCOP(=S)(OCC)SCSCC,3.56,
4985,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,5.07,
4986,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,5.33,
4987,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,4.38,
4988,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,3.4,
4989,CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,4.29,
4990,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78,
4991,CCOP(C)(=O)SCC,0.71,
4992,CCOP(C)(=O)SCCN(C(C)C)C(C)C,2.09,
4993,CCOP(C)(=O)SCCSCC,1.48,
4994,CCOP(C)(=S)OCC,2.08,
4995,CCOP(N)(=O)ON=C(C#N)c1ccccc1,0.72,
4996,CCOP(N)(=O)SCC,0.15,
4997,CCOS(=O)(=O)OCC,1.14,
4998,CCOS(=O)(=O)c1ccc(C)cc1,1.81,
4999,CCOS(=O)(=O)c1cccc2c1C(C)(C)CO2,2.41,
5000,CCO[PH](=O)(=O)Cc1ccc(Cl)cc1,1.6,
5001,CCO[PH](=O)(=O)Cc1ccc(F)cc1,1.25,
5002,CCO[PH](=O)(=O)Cc1ccc(S(C)(=O)=O)cc1,-0.4,
5003,CCO[PH](C)=O,-0.6,
5004,CCOc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,1.18,
5005,CCOc1c(OC)[nH]cnc1=NS(=O)(=O)c1ccc(N)cc1,1.03,
5006,CCOc1c(OC)cc(CCN)cc1OC,1.11,
5007,CCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.34,
5008,CCOc1cc(-c2nnc(-c3ccco3)o2)cc(OCC)c1OCC,3.96,
5009,CCOc1cc(/C=N/n2cnc3sc(C)c(C)c3c2=O)cc(Br)c1OCC(N)=O,4.98,
5010,CCOc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(OCC)n1,2.4,
5011,CCOc1cc(C#N)c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)cc1OCC,4.31,
5012,CCOc1cc(C(=O)NN)ccn1,0.48,
5013,CCOc1cc(C(=O)Nc2ccc(OC)c(OC)c2)cc(OCC)c1OCC,4.11,
5014,CCOc1cc(C(=O)Oc2ccc3c(C)cc(=O)oc3c2)cc(OCC)c1OCC,6.15,
5015,CCOc1cc(C=O)ccc1O,1.58,
5016,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)(C)O,2.11,
5017,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1,2.52,
5018,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1-n1cccc1,2.89,
5019,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1C(=O)CS(C)(=O)=O,0.79,
5020,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1C(C)(C)O,2.46,
5021,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1C(C)=O,2.04,
5022,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1N,1.69,
5023,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1OC,1.2,
5024,CCOc1cc(N)ccc1C(=O)O,0.99,
5025,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.73,
5026,CCOc1cc([C@H]2[C@@H]3CN(C(=O)OC(C)(C)C)CC=C3C(C#N)C(=N)C2(C#N)C#N)ccc1OC(C)C,5.83,
5027,CCOc1cc[n+]([O-])cc1,-0.53,
5028,CCOc1ccc(-c2[nH]nc3c2[C@H](c2ccco2)C(C#N)C(=N)O3)c(OCC)c1,4.48,
5029,CCOc1ccc(-c2n[nH]c(=NC(=O)c3c(OC)cccc3OC)s2)cc1,3.75,
5030,CCOc1ccc(-n2c(SCC(=O)NC3CC3)nc3sc4c(c3c2=O)CCC4)cc1,4.64,
5031,CCOc1ccc(Br)cc1[C@H]1C2C(=O)CC(C)(C)CC2=Nc2ncnn21,3.85,
5032,CCOc1ccc(C(=O)O)cc1,2.39,
5033,CCOc1ccc(C(=O)O)cc1OCC,2.37,
5034,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,7.05,
5035,CCOc1ccc(C(N)=O)cc1,1.3,
5036,CCOc1ccc(C2(C(=O)OC)CC(F)(F)C2(F)F)cc1,4.06,
5037,CCOc1ccc(C2(C(=O)OC)CC2(Cl)Cl)cc1,4.1,
5038,CCOc1ccc(C=CC(C)=O)cc1,2.73,
5039,CCOc1ccc(C=NN=C(N)N)cc1,0.24,
5040,CCOc1ccc(C=O)cc1OC,1.63,
5041,CCOc1ccc(CC(=O)C2=C(N3CCCC3)CCCC2=O)cc1OCC,3.3,
5042,CCOc1ccc(CC(=O)O)cc1,1.95,
5043,CCOc1ccc(C[C@H]2c3cc(OCC)c(OCC)cc3CCN2C(=O)c2scnc2C)cc1OCC,4.98,
5044,CCOc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.34,
5045,CCOc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,1.72,
5046,CCOc1ccc(N)cc1,1.24,
5047,CCOc1ccc(N=CC(S(=O)(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,5.64,
5048,CCOc1ccc(NC(=O)CN(C)C(=O)c2ccc(C)o2)cc1OCC,2.09,
5049,CCOc1ccc(NC(=O)CN2CCCCC2)cc1,2.82,
5050,CCOc1ccc(NC(=O)CSc2nc3ccsc3c(=O)n2-c2ccccc2)cc1,4.33,
5051,CCOc1ccc(NC(=O)NN)cc1,0.53,
5052,CCOc1ccc(NC(=O)NNC(C)=O)cc1,0.51,
5053,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,2.91,
5054,CCOc1ccc(NC(=O)OC(C)CCl)cc1OCC,2.97,
5055,CCOc1ccc(NC(=O)OC(C)CF)cc1OCC,2.59,
5056,CCOc1ccc(NC(=O)OC(C)COC)cc1OCC,2.56,
5057,CCOc1ccc(NC(=O)OC(CBr)CBr)cc1OCC,3.5,
5058,CCOc1ccc(NC(=O)OC(CCl)COC)cc1OCC,2.82,
5059,CCOc1ccc(NC(=O)OC)cc1,2.15,
5060,CCOc1ccc(NC(=O)OC)cc1OCC,2.1,
5061,CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,3.33,
5062,CCOc1ccc(NC(=O)OCC(C)C)cc1OCC,3.36,
5063,CCOc1ccc(NC(=O)OCCBr)cc1OCC,2.78,
5064,CCOc1ccc(NC(=O)OCCC#N)cc1OCC,2.07,
5065,CCOc1ccc(NC(=O)OCCCl)cc1OCC,2.62,
5066,CCOc1ccc(NC(=O)OCCF)cc1OCC,2.27,
5067,CCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,3.0,
5068,CCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,2.18,
5069,CCOc1ccc(NC(=O)OCCOC)cc1OCC,2.27,
5070,CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,3.29,
5071,CCOc1ccc(NC(C)=O)cc1,1.58,1.5
5072,CCOc1ccc(O)cc1,1.81,
5073,CCOc1ccc(OC(=O)NC)cc1,1.63,
5074,CCOc1ccc(OC(C)=O)cc1,1.95,
5075,CCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.86,
5076,CCOc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.58,
5077,CCOc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.42,
5078,CCOc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.06,
5079,CCOc1ccc([N+](=O)[O-])cc1,2.53,
5080,CCOc1ccc([N+](=O)[O-])cc1NC(=O)CC,1.85,
5081,CCOc1ccc2cc(O)c(O)cc2c1,2.7,
5082,CCOc1ccc2cc[nH]c2c1,2.53,
5083,CCOc1ccc2nc(S(=O)(=O)NC)sc2c1,2.59,
5084,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,2.01,
5085,CCOc1ccc2nccnc2c1,2.22,
5086,CCOc1cccc(-c2n[nH]c(=S)n(C)c2=O)c1,2.67,
5087,CCOc1cccc(-c2nnc(C)n(NC)c2=O)c1,1.91,
5088,CCOc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1,1.24,
5089,CCOc1cccc(Cl)n1,2.55,
5090,CCOc1cccc(NC(=O)CN2CCCCC2)c1,3.17,
5091,CCOc1cccc(NC(=O)Cc2ccccc2)c1,3.23,
5092,CCOc1cccc(NC(=O)OC)c1,2.31,
5093,CCOc1cccc(NC(=O)OCCN2CCCCC2)c1,3.35,
5094,CCOc1cccc(NC(=O)OCCN2CCOCC2)c1,2.5,
5095,CCOc1cccc(NC(C)=O)c1,1.82,
5096,CCOc1cccc(O)c1,1.98,
5097,CCOc1cccc(OC(=O)NC)c1,1.75,
5098,CCOc1cccc(OC(C)=O)c1,2.08,
5099,CCOc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1,3.5,
5100,CCOc1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.1,
5101,CCOc1cccc2cccnc12,2.25,
5102,CCOc1ccccc1,2.51,
5103,CCOc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,1.03,
5104,CCOc1ccccc1C(=O)N(C(C)C)C(C)C,3.0,
5105,CCOc1ccccc1C(=O)N(CC)CC,2.5,
5106,CCOc1ccccc1C(=O)N1CCCCC1,2.6,
5107,CCOc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,1.21,
5108,CCOc1ccccc1NC(=O)OC,2.43,
5109,CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.14,
5110,CCOc1ccccc1NC(=O)OCCN1CCCCC1,3.17,
5111,CCOc1ccccc1NC(=O)OCCN1CCOCC1,2.27,
5112,CCOc1ccccc1NC(C)=O,1.49,
5113,CCOc1ccccc1NCc1cnc2[nH]c(=N)[nH]c(=N)c2c1C,2.07,
5114,CCOc1ccccc1O,1.68,
5115,CCOc1ccccc1OC(=O)NC,1.24,
5116,CCOc1ccccc1OCC,2.42,
5117,CCOc1ccccc1OCC(=O)Nc1ccc2ccccc2c1,4.73,
5118,CCOc1ccccc1OCC1CN=C(N)O1,1.24,
5119,CCOc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,3.1,
5120,CCOc1ccccc1OS(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,2.89,
5121,CCOc1ccccc1S(I)=C(N(C)C)N(C)C,-0.06,
5122,CCOc1ccccn1,1.81,
5123,CCOc1cccnc1,1.44,
5124,CCOc1cccnn1,0.63,
5125,CCOc1ccncn1,0.97,
5126,CCOc1ccnnc1,0.2,
5127,CCOc1cn[nH]c1,0.8,
5128,CCOc1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,5.0,
5129,CCOc1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.73,
5130,CCOc1cnc(Cl)cn1,1.99,
5131,CCOc1cncc(C(N)=O)n1,0.61,
5132,CCOc1cncc(Cl)n1,2.22,
5133,CCOc1cncc(OC)n1,1.98,
5134,CCOc1cncc(OCC)n1,2.55,
5135,CCOc1cnccn1,1.28,
5136,CCOc1cncnc1,0.56,
5137,CCOc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)[nH]c(=NC)[nH]1,1.59,
5138,CCOc1nc(C#N)nc(N2CCOCC2)n1,2.46,
5139,CCOc1nc(C(Cl)(Cl)Cl)ns1,3.37,
5140,CCOc1ncc(-c2ccncc2)cc1C#N,2.59,
5141,CCOc1ncccn1,0.74,
5142,CCOc1nccnc1C,1.82,
5143,CCOc1ncnc2c1ncn2C1OC(CO)CC1F,0.8,
5144,CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.11,
5145,CCS(=O)(=O)CC,-0.59,
5146,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.35,
5147,CCS(=O)(=O)CCn1ccnc1[N+](=O)[O-],-0.58,
5148,CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.05,
5149,CCS(=O)(=O)c1ccc(S(N)(=O)=O)c2ccccc12,1.24,
5150,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,0.29,
5151,CCS(=O)(=O)c1no[n+]([O-])c1C,0.65,
5152,CCS(=O)(=O)c1nonc1C,0.92,
5153,CCS(=O)CCSP(=O)(OC)OC,-0.75,
5154,CCS(=O)c1c(Cl)cncc1Cl,2.1,
5155,CCS(=O)c1ccc(C(=O)c2ccccc2)cc1[N+](=O)[O-],3.82,
5156,CCS(=O)c1ccc(C(C)=O)s1,1.31,
5157,CCS(=O)c1ccc(Cl)cc1S(C)(=O)=O,2.31,
5158,CCS(=O)c1ccc([N+](=O)[O-])cc1C#N,2.15,
5159,CCS(=O)c1ccc([N+](=O)[O-])cn1,1.74,
5160,CCS(=O)c1ccc2ccccc2n1,2.43,
5161,CCS(=O)c1cnc2ccccc2n1,2.29,
5162,CCS(=O)c1nc(C)c([N+](=O)[O-])c(C)c1C#N,2.44,
5163,CCS(=O)c1nc(C)cc(C)c1C#N,1.77,
5164,CCS(=O)c1sc(C#N)c(C)c1C(C)=O,2.22,
5165,CCS(=O)c1sc(C#N)c(OC)c1C#N,2.35,
5166,CCS(=O)c1sc(C#N)cc1C#N,1.78,
5167,CCS(=O)c1sc(C(C)=O)c(C)c1C#N,2.22,
5168,CCS(=O)c1sc(C(C)=O)c(C)c1[N+](=O)[O-],2.81,
5169,CCS(=O)c1sc(C(C)=O)c(Cl)c1C#N,2.64,
5170,CCS(=O)c1sc(C(C)=O)c(N)c1C#N,1.82,
5171,CCS(=O)c1sc(Cl)cc1C#N,2.31,
5172,CCS(=O)c1sccc1[N+](=O)[O-],2.06,
5173,CCSC(=Cc1ccccc1)C(=O)NC(C)CC,3.4,
5174,CCSC(=O)COc1ccc(Cl)cc1C,4.05,
5175,CCSC(=O)N(CC(C)C)CC(C)C,4.15,
5176,CCSC(=O)N(CC)C1CCCCC1,3.88,
5177,CCSC(=O)N1CCCCCC1,3.21,
5178,CCSC(=O)Oc1cccc2cccnc12,2.74,
5179,CCSC1OC(CO)C(O)C(O)C1O,-1.51,
5180,CCSCC,1.95,
5181,CCSCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,2.26,
5182,CCSCCOC(=O)C1=C(C)N=C2C[C@H](c3cccs3)CC(=O)C2[C@H]1c1ccc2c(c1)OCO2,5.0,
5183,CCSCCOC(=O)c1c(C)nc2c(c1=c1ccc(=C(O)OC)cc1)=C(O)C[C@@H](c1cccs1)C2,5.24,
5184,CCSCCSP(=O)(OC)OC,1.02,
5185,CCSCCSP(=S)(OC)OC,3.15,
5186,CCSCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-0.13,
5187,CCSCCn1cnc2c(=N)n(C)c(=O)[nH]c21,0.0,
5188,CCSCS(=O)CC(C)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-0.3,
5189,CCSCc1ccccc1OC(=O)NC,2.04,
5190,CCSc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.79,
5191,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,5.41,
5192,CCSc1ccccc1,3.2,
5193,CCSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,3.81,
5194,CCSc1nnc(C(C)(C)C)c(=O)n1N,2.08,
5195,CCSc1nnc(C(C)C)c(=O)n1N,1.52,
5196,CC[C@@H]1CCCCN1C(=O)C1CC(c2cc(Cl)c(OC)cc2OC)=NO1,4.55,
5197,CC[C@@H]1CCCCN1C(=O)COc1cccc2c1CCN(Cc1ccc(Cl)cc1)C2=O,5.23,
5198,CC[C@@H]1CCCCN1C(=O)CSc1nc(C)cc(C)n1,3.61,
5199,CC[C@H](C)NC(=O)NC(C(F)(F)F)C(F)(F)F,2.84,
5200,CC[C@H]1CS/C(=N\c2cccc(C)c2)N1C(=O)CCN1C(=O)c2ccccc2C1=O,4.96,
5201,CC[C@]1(C)NC(=S)N2N1C(=S)N[C@@]2(C)CC,2.44,
5202,CC[N+](=O)[O-],0.18,
5203,CC[N+](C)(C)[N-]C(=O)C(O)(c1ccc(C)cc1)c1ccc(C)cc1,1.75,
5204,CC[N+](C)(C)[N-]C(=O)C(O)(c1ccc(F)cc1)c1ccc(F)cc1,1.52,
5205,CC[N+](C)(C)[N-]C(=O)C(O)(c1ccccc1)c1ccccc1,0.87,
5206,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)c(Cl)c1,3.03,
5207,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,2.69,2.31
5208,CCc1[nH]ccc(=O)c1O,0.05,
5209,CCc1c(C#N)c(SCC(=O)N2CCc3cc(OC)c(OC)cc3C2)nc2c1C(=O)CC(C)(C)C2,4.89,
5210,CCc1c(C(=O)O)c(=O)cnn1-c1ccc(Cl)cc1,-2.2,
5211,CCc1c(C)cccc1C,4.28,
5212,CCc1c(C)nc2cccc(C)n2c1=O,1.86,
5213,CCc1c(C)nc2n(c1=O)C(C)CCC2,1.43,
5214,CCc1c(C)ssc1=S,2.94,
5215,CCc1c(O)[nH]c(=O)[nH]c1=O,-0.35,
5216,CCc1c(O)[nH]c(=O)n(C)c1=O,0.15,
5217,CCc1c(O)c(=O)ccn1C,-0.2,
5218,CCc1c(O)c(=O)ccn1C(C)C,0.73,
5219,CCc1c(O)c(=O)ccn1CC,0.25,
5220,CCc1c(O)c(=O)ccn1CCO,-0.66,
5221,CCc1c(O)c(=O)ccn1CCOC,0.04,
5222,CCc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.72,
5223,CCc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,2.53,
5224,CCc1cc(=O)n2c(C)cccc2n1,1.59,
5225,CCc1cc(=O)oc2c(C)c(OCC(=O)OC(C)(C)C)ccc12,4.52,
5226,CCc1cc(=O)ss1,1.69,
5227,CCc1cc(=S)ss1,2.31,
5228,CCc1cc(Br)ccc1NC(C)=O,2.27,
5229,CCc1cc(C(=O)NN)ccn1,0.12,
5230,CCc1cc(C)cc(C)c1,4.55,
5231,CCc1cc(C)ccc1C,4.43,
5232,CCc1cc(CC(C#N)C#N)cc(CC)c1O,4.12,
5233,CCc1cc(CC)cc(C2C(=O)c3ccccc3C2=O)c1,4.94,
5234,CCc1cc(NC(C)=O)cc(CC)c1O,1.87,
5235,CCc1cc(NC(C)=O)ccc1Br,3.33,
