,smiles,logP
2205,COc1cccc(NC(=O)N(CCCl)N=O)c1,2.66
2206,CC(CC(N)=O)n1nc2ccccc2n1,1.0
2207,S=C=NCc1cccc2ccccc12,4.42
2208,OCC(Cl)(Cl)Cl,1.42
2209,O=CNc1ccc(Cl)cc1,2.04
2210,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0.83
2211,CCCOC(=O)n1c(-c2cscn2)nc2ccccc21,2.98
2212,COC(=O)COc1ccccc1,1.41
2213,COc1ccc2cccnc2c1,2.37
2214,O=C(O)COc1ccc(N=Nc2ccccc2)cc1,2.99
2215,CC(C)C(=O)C(C)C,1.86
2216,Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,7.37
2217,COc1cccc(C2C(=O)c3ccccc3C2=O)c1,2.88
2218,OC(c1ccccc1)C(O)c1ccccc1,1.91
2219,COc1ccc(-c2nc(C)c(C)nc2-c2ccc(OC)cc2)cc1,4.1
2220,N=c1[nH]cnc2[nH]nnc12,-0.96
2221,CCC(C)NC(=O)C(Br)=Cc1ccccc1,2.66
2222,CC1(C)Cc2cccc([N+](=O)[O-])c2O1,3.33
2223,CC(=O)Nc1ccc(Cl)c(Cl)c1,3.0
2224,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,3.23
2225,O=Cc1ccc(O)c([N+](=O)[O-])c1,1.48
2226,Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,0.35
2227,COC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.63
2228,CCCCC(N)C(=O)O,-1.53
2229,S=C1NCCN1,-0.66
2230,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.57
2231,CCCCCOC(C)=O,2.3
2232,CNC(=O)Oc1cccc(Cl)c1,2.03
2233,COc1ccc2ccc(=O)oc2c1,1.74
2234,O=C1CC(c2ccccc2)Oc2ccccc21,3.14
2235,CN(C)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.76
2236,Cc1cc(C(=O)O)ccc1N,1.37
2237,CON(C)C(=O)Nc1ccc2c(c1)Cc1ccccc1-2,3.67
2238,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,6.82
2239,O=c1[nH]cnc2ccccc12,0.855
2240,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53
2241,O=CNc1ccccc1,1.15
2242,CCc1cccc(C)c1NC(C)=O,1.41
2243,Cc1cccc(NC(N)=O)c1,1.29
2244,N=c1[nH]cc(Cc2ccccc2OCC(N)=O)c(=N)[nH]1,-0.34
2245,CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCCO)c(O)c1,6.68
2246,COP(=O)(NC(C)=O)SC,-0.85
2247,O=C(O)c1cccc(C(F)(F)F)c1,2.95
2248,CC(C)(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.6
2249,Clc1c(Br)cccc1NC1=NCCN1,2.05
2250,CSc1ccccc1NC(C)=O,1.53
2251,CC1CCC(C)O1,1.28
2252,COc1cc2c(cc1OC)[C@@H](COc1ccc(F)cc1)N(C(=O)/C=C/c1ccccc1)CC2,5.45
2253,CCCc1ccc(S(N)(=O)=O)cc1,1.64
2254,Cc1ccccc1C(O)c1ccccc1,3.06
2255,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,3.0
2256,C=Cc1cc(C)ccc1C,4.16
2257,Cc1ccc(Cl)c(Cl)c1Cl,4.56
2258,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,2.84
2259,CN1CCN(C(=O)c2ccccc2)CC1,0.35
2260,N#Cc1cccc(S(N)(=O)=O)c1,0.24
2261,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,1.32
2262,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1O,0.74
2263,O=C(Cc1ccccc1)NCCNCC(O)COCCCc1ccccc1,1.62
2264,COC(=O)C(CCSC)NC(=O)c1cc2c(n(-c3ccccc3)c1=O)CC(C)(C)CC2=O,3.97
2265,CCC(C)c1ccc(O)c([N+](=O)[O-])c1,3.84
2266,N=c1nc(-c2cc[nH]c(=NCCO)c2)[nH][nH]1,0.24
2267,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.29
2268,Cc1cccc(C(C)C)c1,4.5
2269,Cc1cc2ccccc2s1,3.71
2270,C#CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.68
2271,O=C(OCc1ccccc1)c1ccccc1,3.97
2272,N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-0.16
2273,O=[N+]([O-])c1ccc(C(F)(F)F)cc1,2.55
2274,O=P(OCC(F)(F)F)(OCC(F)(F)F)N1CCOCC1,2.69
2275,CN=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-0.19
2276,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,2.51
2277,CCOC(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,5.21
2278,CCOC(=O)C=COc1ccccc1,3.18
2279,NNC(=O)NC1CCCCC1,0.15
2280,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc([N+](=O)[O-])cc2)c1=O,1.55
2281,CCCc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,0.54
2282,CC(C)N(N=O)C(C)C,1.38
2283,CCc1n[nH]c(=N)o1,-0.3
2284,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,3.97
2285,CCOC(=O)/C=C/c1ccccc1,2.99
2286,O=C(O)C1c2ccccc2Sc2ccccc21,2.57
2287,Nc1ccc(-c2nc3ccc(Br)cc3s2)cc1,2.9
2288,OCCCNc1ccccc1,0.57
2289,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,4.5
2290,CC=C(C)C(=O)Nc1ccc(Cl)cc1Cl,3.49
2291,Oc1c(I)cc(I)cc1I,4.5
2292,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.68
2293,Cc1cccc(N=c2[nH]c3ccccc3[nH]c2=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,5.96
2294,COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,3.24
2295,Oc1cccc(-c2ccccc2)c1,3.23
2296,CNCC(CC(C)C)c1ccccc1,3.76
2297,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2Cl)nc(C)[nH]1,2.0
2298,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)(Br)Br,2.17
2299,c1ccc(COc2cccc3cccnc23)cc1,3.51
2300,Fc1cc(F)c(F)c(F)c1F,2.53
2301,CCCCCOC1OC(CO)C(O)C(O)C1O,-0.42
2302,CC(C)Oc1ccccc1O,2.09
2303,CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,2.91
2304,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OCC#N,0.72
2305,C1CCC2=NCCCN2CC1,1.38
2306,N#CCc1nc(-c2ccc3c(c2)OCCO3)cs1,2.92
2307,CNC12CCCCC1Cc1cc(OC)ccc12,3.51
2308,CSc1scc(-c2cccs2)c1C#N,3.69
2309,CNC(=O)Oc1ccccc1[N+](=O)[O-],1.02
2310,N#CC1C(=N)Oc2c(c(=O)oc3ccccc23)[C@H]1c1cccs1,2.34
2311,Cc1cccc(C(=O)N(C)C)c1,1.6
2312,CN1C=CCC1c1cccnc1,1.47
2313,CC(C)c1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,1.23
2314,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3ccccc3[N+](=O)[O-])c2s1,1.37
2315,CCCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CCC,0.4
2316,C#CCC(O)(Cc1ccccc1)c1cccnc1,1.87
2317,O=C1Nc2ccccc2C1=O,0.83
2318,CN1C(=O)c2ccccc2C1=O,1.31
2319,CC(=O)c1ccc(O)cc1,1.35
2320,CN(C(=O)CCCl)c1ccc(S(=O)(=O)N(C)C)cc1,0.98
2321,O=S(=O)(Nc1cccc(C(F)(F)F)c1)C(F)(F)F,4.5
2322,CS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.5
2323,CCN(CC)CC,1.45
2324,S=C(S)NCCNC(=S)S,1.33
2325,CCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.94
2326,O=C(Cc1ccccc1)Nc1cccc(O)c1,2.22
2327,CC(C)c1cccc2ccc(S(=O)(=O)O[Na])c-2c1,-2.13
2328,CNC(=O)Oc1cccc2c1OC(C)(C)O2,1.7
2329,CNc1ccc(-c2nc3ccc(C#N)cc3s2)cc1,2.5
2330,O=[N+]([O-])c1ccc(C=Cc2cccc(CO)n2)o1,1.37
2331,Cc1ccccc1NC(=O)c1cc(Cl)ccc1O,4.21
2332,Cc1nc(C#Cc2cccnc2)cs1,2.1
2333,CN1C(=CC(=O)COC(=O)C(c2ccccc2)c2ccccc2)C(C)(C)c2ccccc21,6.27
2334,CC(C)C(NC(=O)[C@H](C)N)C(=O)O,-1.13
2335,COc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]cn1,0.7
2336,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)C21C,3.5
2337,COc1n[n+]([O-])c2ccccc2[n+]1[O-],-0.3
2338,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,3.08
2339,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,4.3
2340,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,0.045
2341,CCOC(=O)CCCCCn1nc2ccccc2n1,3.17
2342,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NCC(=O)O,-0.45
2343,CC1OC(C)OC(C)OC(C)O1,0.12
2344,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,4.21
2345,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,3.24
2346,CC(=O)NC(=O)COC(=O)c1ccccc1,1.24
2347,Cc1ncc([N+](=O)[O-])n1CCNC(=O)OC(C)C,0.88
2348,Cc1ccc(S(I)=C(N(C)C)N(C)C)cc1Cl,0.45
2349,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,-0.05
2350,COc1ccccc1NCCO,1.5
2351,COc1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cc(OC)ccc4n4cccc34)CC1)c1cccn12,3.72
2352,COC(=O)c1c(C)[nH]c(-c2cccc(Cl)n2)c1C(=O)OC,2.65
2353,CCCCN=C(N)N=C(N)N,-1.2
2354,O=c1c2c(nc3n1CCC3)CCCC2,0.83
2355,CC1CCCC(C)C1O,2.2833333333333337
2356,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(C)=O)cc3)c(=O)n2C1c1cccs1,4.77
2357,N=c1[nH]c(=N)c2ccccc2[nH]1,1.0
2358,Clc1ccc(Oc2ccccc2)c(Cl)c1,4.93
2359,CC(=O)C(=Cc1ccc(Br)cc1)C(C)=O,2.75
2360,O=NN1CCCCC1=O,-1.05
2361,Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,6.4
2362,Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl,4.4
2363,CCOC(=O)C1=C(C)N=C2C[C@@H](c3ccc(OC)c(OC)c3)CC(=O)C2[C@H]1c1ccccc1OC,3.79
2364,O=C(O)Cc1ccc(Cl)cc1,2.12
2365,O=[N+]([O-])c1cc[n+]([O-])c2c([N+](=O)[O-])cccc12,0.76
2366,CCOC(=O)Nc1ccccc1,2.3
2367,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,-0.25
2368,COc1ccc(S(=O)(=O)c2ccc(N)cc2)c(OC)c1,1.64
2369,N#CC(=Cc1ccccc1)C(N)=O,1.56
2370,CCN(CC)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.29
2371,CCCC(=O)NN,-0.62
2372,COc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1,0.61
2373,CCC1(CC)C(=O)NC(=O)N=C1OC(C)C,1.86
2374,Cn1cnc2ccccc2c1=O,0.69
2375,CCCCN(CCCC)c1cc(N)[n+]([O-])c(=N)[nH]1,3.19
2376,CCCN1C(=O)C(=O)c2ccccc2C1=O,1.6
2377,O=S(=O)(Nc1cccc(O)c1)C(F)(F)F,2.51
2378,NC(=O)c1ccccc1NCC(O)CO,-0.8
2379,c1ccc2c(N3CCCCC3)ncnc2c1,2.92
2380,O=C(O)Cc1ccccc1I,2.33
2381,Cn1cc(C(=O)O)c2ccccc21,2.0
2382,Cc1c2ccccc2cc2ccccc12,5.07
2383,CN(C)c1cc(N)[n+]([O-])c(=N)[nH]1,0.16
2384,Cc1ccc(C(O)c2ccccc2)cc1,3.13
2385,N=c1nccc[nH]1,-0.22
2386,CN(C)C1=CC(=O)c2ccccc2C1=O,1.9
2387,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3.0
2388,CC(C)(C)C1CCC(O)CC1,3.1133333333333333
2389,COc1ccc(C(c2ccc(OC)cc2)C(Cl)Cl)cc1,4.47
2390,O=CNC(=O)C1CCC1,-0.7
2391,CCCCN(CC)N=O,1.63
2392,CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,2.8
2393,Cc1ccc(N(C)C)cc1,2.81
2394,CCOCCOCCO,-0.54
2395,COc1ccccc1OCC(O)CNC(C)C,1.69
2396,COc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.73
2397,CNC(=O)OC,-0.06
2398,O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,1.18
2399,CC(C)C(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,0.73
2400,CN(C)C(=S)NN,-0.3
2401,CNC(=O)C=NC(=O)C=[NH+][NH-],-0.87
2402,O=C(O)C=COc1ccccc1Cl,2.69
2403,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.5
2404,Oc1ccc(-c2ccccc2)cc1,3.2
2405,CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)CC,-1.65
2406,CCOc1ccc(NC(=O)OCc2ccccc2)cc1OCC,3.29
2407,CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,3.28
2408,O=C(NCc1ccc(O)cc1)c1ccccc1,1.87
2409,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.88
2410,O=c1ccc2ccc(O)cc2o1,1.58
2411,NC1CC1c1ccccc1,1.535
2412,Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,6.09
2413,Cc1cc(C)c(NC(=O)CSc2nnc(-c3ccc(OC(F)F)cc3)n2N)c(C)c1,4.41
2414,CN(C)C(=O)Oc1ccc(F)cc1,1.58
2415,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C(C)C,2.79
2416,CCCc1oc(C)cc(=O)c1O,1.4
2417,CCCCc1c(C)nc(=NCC)[nH]c1OS(=O)(=O)N(C)C,2.7
2418,Clc1ccc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2c1,6.79
2419,N=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,-1.895
2420,N=c1[nH]c(=N)c2ncn(C3C=CC(CO)O3)c2[nH]1,-0.48
2421,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],4.48
2422,CC=CC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.96
2423,CCN=c1[nH]c(Cl)nc(=NC2CCC2)[nH]1,2.77
2424,O=c1ssc2ccccc12,2.73
2425,NC(=O)c1ccc2ccccc2c1,1.88
2426,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4
2427,Cc1ccc(C)c(NCc2cnc3[nH]c(=N)[nH]c(=N)c3c2C)c1,2.29
2428,CCCCCCCCCCCC(=O)OCCC,6.11
2429,CNC(=O)Oc1ccc(SC)c(C)c1,2.47
2430,O=C(O)COc1ccc(Cl)c(C(=O)O)c1,1.07
2431,Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,-0.05
2432,Nc1ccc(F)cc1,1.15
2433,CN(CCO)C1=C(N2CC2)C(=O)C(N(C)CCO)=C(N2CC2)C1=O,-0.37
2434,CC(C)N(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)C(C)C,0.72
2435,c1ccc2c(N3CCNCC3)nsc2c1,2.14
2436,COc1ccc(CCNCC(O)COc2ccc(-c3nc(Cl)c[nH]3)cc2)cc1OC,2.4
2437,CCCCCCCC1CC(C(=O)Nc2c(C(C)C)cccc2C(C)C)C(=O)O1,4.72
2438,CCOC(=O)OCn1ncc2c(=O)[nH]cnc21,0.21
2439,CCS(=O)(=O)c1no[n+]([O-])c1C,0.65
2440,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,0.85
2441,CCOC(=O)CN(C(=O)CCl)c1ccccc1OC,1.78
2442,CS(=O)(=O)c1cnc2ccccc2n1,0.79
2443,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,7.41
2444,C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48
2445,C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,1.51
2446,O=c1[nH]cc(Br)c(=O)[nH]1,-0.21
2447,Cc1nc(C)c(C)nc1C,1.28
2448,Oc1ccc(Cl)c(O)c1,1.8
2449,O=c1nc(-c2ccccc2)c2ccccc2[nH]1,1.91
2450,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1.38
2451,CCCCOC1(c2ccccc2)CN(C)CCO1,2.23
2452,CCCNC(=O)c1cc2ccccc2[nH]1,2.8
2453,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,7.28
2454,COc1cc(C=NO)ccc1OCCOC(=O)c1ccccc1,2.94
2455,CCN(CC)C(=O)N(CC)N=O,1.54
2456,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16
2457,CC(C)(C)C(=O)OCn1cc2c(=O)[nH]cnc2n1,0.79
2458,CON(C)C(=O)Nc1cccc(O)c1,0.83
2459,Cn1nnc2ccccc21,1.13
2460,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.79
2461,C#CCOc1c(Cl)cc(N=CNOCCC)cc1Cl,4.0
2462,OC(CNCC(O)COc1ccccc1)COc1ccccc1,2.52
2463,CCc1cnc2cccc(C)n2c1=O,1.79
2464,CCOC(=O)CCl,0.94
2465,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,4.05
2466,CCCc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2,-0.45
2467,O=C1C2[C@@H]3C[C@H]4[C@@H]5[C@@H]([C@H]1[C@@H]53)C1(OCCO1)[C@@H]24,0.51
2468,Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,2.14
2469,CC(C)(C)n1ccnc1C=NO,0.85
2470,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,1.16
2471,CC(=O)NC1CCSC1=O,-0.35
2472,CCCCCCOc1ccc(S(N)(=O)=O)cc1,2.93
2473,N#Cc1ccccc1C#N,0.99
2474,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1Br,1.08
2475,CC1CCCC(C)N1,1.53
2476,CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)C(C)(C)N1O,0.51
2477,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)C(C)C)OC1=O,2.76
2478,NC(=O)N(c1ccccc1)c1ccccc1,1.53
2479,COc1ccc2c(c1)O[C@](O)(C(F)(F)F)CC2=O,2.79
2480,CCC(=O)c1ccc(S(=O)CC)c([N+](=O)[O-])c1,2.8
2481,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N=c1nc(C)cc(C)[nH]1,1.2
2482,CCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,5.46
2483,O=C(O)c1ccc(Cl)cc1Nc1ccc(I)cc1,5.37
2484,CC(C)(C)C(=O)Nc1ccc(NC(=O)C(C)(C)C)cc1,2.79
2485,CCC(C)C(NC(=O)C(NC(C)=O)C(C)=O)C(N)O,-0.86
2486,ClCC1(CCl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.79
2487,CCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,4.97
2488,NC(=O)c1ccccc1O,1.28
2489,CCC(C)C(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(Cc1ccccc1)C(=O)O,-0.04
2490,c1ccc2ncccc2c1,2.03
2491,CN=C(NCCSCc1[nH]cnc1C)NC#N,0.4
2492,O=[N+]([O-])c1ccccc1CO,1.24
2493,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0.03
2494,CCCC(=NOCC)C1C(=O)CC2(CCC(C)CC2)OC1=O,4.07
2495,NC(=O)c1ccncc1,-0.28
2496,C=CC(=O)OCCOCCOCCOC(=O)C=C,0.96
2497,Cc1ccc2ccc3ccccc3c2c1,5.15
2498,CCOP(=S)(OCC)Oc1ccc(SC)cc1Cl,4.4
2499,Cc1cc(Br)cc(C(=O)NC2CC2)c1O,3.8
2500,O=C(O)Cc1cccc(C(F)(F)F)c1,2.62
2501,CC(=O)OC=C1CSC2C(NC(=O)CSc3cc(Cl)ccc3Cl)C(=O)N2C1C(=O)O,1.66
2502,CCCOC(=O)c1cccnc1,1.94
2503,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,1.96
2504,CCCCCCOc1cc(N)ccc1C(=O)O,3.22
2505,CCCCNCCCC,2.83
2506,CC(CS)C(=O)N1CCCC1C(=O)O,0.34
2507,Cc1occc(=O)c1O,0.09
2508,COc1cccc([N+](=O)[O-])c1C(N)=O,-0.26
2509,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,-0.02
2510,Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)N3C2C(=O)OCOC(=O)C(C)(C)C)s1,1.34
2511,Cc1cc(Cl)c(Cl)cc1Cc1c(Cl)cccc1Cl,7.15
2512,c1ccc2c(c1)Cc1ccccc1-2,4.18
2513,Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1,3.15
2514,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(NC)c1,0.44
2515,OCCCC(F)(F)F,0.9
2516,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,3.28
2517,CON1C(=O)CC2(CCCC2)C1=O,1.15
2518,C=C1CCC2C(C1)c1c(OC)cc(CCCCC)cc1OC2(C)C,7.62
2519,CN=c1nc(N(C)C)[nH]c(N(C)C)n1,1.83
2520,CC(=O)Nc1c(C)cccc1Cl,1.22
2521,O=C(NCCO)C(F)(F)Cn1cnc([N+](=O)[O-])n1,-0.77
2522,CN=C(NC)NC#N,-0.4
2523,Cc1ccc(C=O)o1,0.67
2524,O=C(Cn1ccnc1[N+](=O)[O-])N(CCO)CCO,-1.64
2525,O=S(=O)(CF)Nc1ccccc1,1.35
2526,COc1ccc(-c2nc3cnccc3n2C)c(OC)c1,2.66
2527,COc1cncc(C#N)n1,0.95
2528,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,2.45
2529,NC(Cc1cccc2ccccc12)C(=O)O,-0.22
2530,CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccc(Cl)c1)Cc1cncn1C,5.08
2531,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,-0.67
2532,COc1cccc(-c2cc3ccccn3c2)c1,4.14
2533,CCOC(=O)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.77
2534,c1ccc(C2=NOC3COC(c4ccccc4)OCC23)cc1,2.88
2535,N=c1ccc2ccccc2[nH]1,1.87
2536,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1.67
2537,O=C(c1ccccc1)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,4.28
2538,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,-0.47
2539,CC=CC#CC#CC#CC=CC(Cl)CO,3.91
2540,CNC(C)Cc1ccccc1,2.07
2541,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3coc(O)c3)CCC12O,2.64
2542,O=C(CSc1nc2ccccc2s1)c1cccs1,4.04
2543,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.74
2544,FC(F)(F)F,1.18
2545,CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,1.98
2546,Cc1nc(N2CCNCC2)c(C#N)cc1-c1ccccc1,3.15
2547,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-0.3
2548,c1ccc2cc3c(cc2c1)oc1ccccc13,5.05
2549,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,2.04
2550,CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,0.51
2551,O=C(O)COc1ccccc1-c1ccccc1,2.83
2552,COC(=O)c1cccc(C)c1,2.77
2553,CCCCCCCN,2.57
2554,OCc1cccc(I)c1,2.55
2555,COCC(O)Cn1cc([N+](=O)[O-])nn1,-0.36
2556,N#CCc1ccc(C(=O)O)cc1,1.18
2557,COc1cccc(OC)c1,2.21
2558,CN1CCN(Cc2cccc(COc3ccccc3)c2)CC1,3.05
2559,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.07
2560,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,2.9500000000000006
2561,O=C(O)c1cccc2ccccc12,3.1
2562,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(CCl)C(Cl)Cl,5.44
2563,COc1cc(OC)c(OC)cc1CC(C)N,1.74
2564,Cc1cccc(NC(=O)Cc2ccccc2)c1,3.14
2565,c1ccc(N2CCCC2)cc1,3.56
2566,O=C1c2ccccc2Cc2ccccc21,3.66
2567,COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,-0.15
2568,S=C=NCCCCc1cccnc1,2.7
2569,N#CCc1ccsc1,1.26
2570,CC(=O)Oc1ccc(N)cc1,0.45
2571,CN1CCOC(O)(c2cccc(C(F)(F)F)c2)C1,1.39
2572,FC(F)(F)c1ccc(-n2cc3ccccc3n2)cc1,4.42
